sample_index,time_sec,mean_attribution,normalized_attribution
686,2.6797,0.0078067794,0.0008906132
687,2.6836,0.006661439,0.00075995043
688,2.6875,0.005880886,0.00067090336
689,2.6914,0.00641661,0.00073201983
690,2.6953,0.008017779,0.0009146845
691,2.6992,0.006647765,0.00075839047
692,2.7031,0.007421097,0.0008466137
693,2.707,0.006058209,0.00069113274
694,2.7109,0.0065950947,0.00075238175
695,2.7148,0.005790536,0.000660596
696,2.7188,0.0054319273,0.0006196852
697,2.7227,0.0052968888,0.0006042798
698,2.7266,0.005874205,0.0006701412
699,2.7305,0.0062637893,0.00071458577
700,2.7344,0.0074622896,0.00085131306
701,2.7383,0.006353073,0.0007247714
702,2.7422,0.006678161,0.00076185813
703,2.7461,0.0061200703,0.00069819
704,2.75,0.007145685,0.0008151942
705,2.7539,0.0065658465,0.00074904505
706,2.7578,0.0069864895,0.00079703284
707,2.7617,0.0067209867,0.00076674373
708,2.7656,0.0075369314,0.0008598284
709,2.7695,0.005964978,0.00068049674
710,2.7734,0.0084240595,0.00096103374
711,2.7773,0.007850167,0.00089556293
712,2.7812,0.0071748793,0.00081852474
713,2.7852,0.009143353,0.0010430922
714,2.7891,0.00745279,0.00085022935
715,2.793,0.0063873352,0.0007286801
716,2.7969,0.0071075787,0.0008108469
717,2.8008,0.0067795515,0.0007734249
718,2.8047,0.0074231345,0.0008468462
719,2.8086,0.0071223336,0.0008125302
720,2.8125,0.0065090116,0.0007425612
721,2.8164,0.007076002,0.0008072446
722,2.8203,0.007471086,0.0008523166
723,2.8242,0.006099796,0.00069587707
724,2.8281,0.0077048596,0.000878986
725,2.832,0.0064824466,0.0007395306
726,2.8359,0.007895434,0.0009007271
727,2.8398,0.0075108777,0.0008568561
728,2.8438,0.0060387435,0.00068891206
729,2.8477,0.007316061,0.00083463104
730,2.8516,0.008444637,0.00096338126
731,2.8555,0.007316313,0.0008346598
732,2.8594,0.0075821322,0.000864985
733,2.8633,0.0065652872,0.00074898126
734,2.8672,0.007705308,0.00087903714
735,2.8711,0.0072699045,0.0008293654
736,2.875,0.006379649,0.0007278033
737,2.8789,0.00632247,0.0007212802
738,2.8828,0.0073117213,0.0008341359
739,2.8867,0.0067038964,0.00076479407
740,2.8906,0.007554853,0.00086187286
741,2.8945,0.006941302,0.0007918778
742,2.8984,0.00799853,0.00091248844
743,2.9023,0.006476328,0.0007388326
744,2.9062,0.0067612007,0.0007713314
745,2.9102,0.008150162,0.000929787
746,2.9141,0.007823158,0.0008924817
747,2.918,0.00663449,0.000756876
748,2.9219,0.008018165,0.00091472844
749,2.9258,0.008360637,0.0009537984
750,2.9297,0.0090314485,0.0010303259
751,2.9336,0.008804077,0.0010043869
752,2.9375,0.007521205,0.0008580343
753,2.9414,0.008379999,0.00095600716
754,2.9453,0.008854529,0.0010101425
755,2.9492,0.008141077,0.00092875055
756,2.9531,0.007814007,0.0008914377
757,2.957,0.007519446,0.0008578336
758,2.9609,0.00841593,0.0009601063
759,2.9648,0.008487317,0.0009682503
760,2.9688,0.007086243,0.0008084129
761,2.9727,0.008297305,0.0009465733
762,2.9766,0.008917986,0.0010173819
763,2.9805,0.008934269,0.0010192394
764,2.9844,0.008163448,0.00093130267
765,2.9883,0.008066692,0.0009202646
766,2.9922,0.008030933,0.0009161851
767,2.9961,0.006657691,0.0007595229
768,3.0,0.0069983765,0.0007983889
769,3.0039,0.007569444,0.0008635375
770,3.0078,0.0089385295,0.0010197255
771,3.0117,0.007571277,0.0008637466
772,3.0156,0.009119872,0.0010404134
773,3.0195,0.007545029,0.00086075213
774,3.0234,0.009515617,0.0010855608
775,3.0273,0.0061962213,0.00070687744
776,3.0312,0.007004775,0.0007991189
777,3.0352,0.0067872633,0.00077430473
778,3.0391,0.0075044055,0.00085611775
779,3.043,0.0063929814,0.00072932424
780,3.0469,0.0072795344,0.000830464
781,3.0508,0.007448812,0.0008497755
782,3.0547,0.00809225,0.0009231802
783,3.0586,0.0068086237,0.00077674154
784,3.0625,0.0055598305,0.0006342767
785,3.0664,0.006517612,0.00074354233
786,3.0703,0.007131985,0.0008136313
787,3.0742,0.0061097797,0.000697016
788,3.0781,0.00696464,0.0007945402
789,3.082,0.005412295,0.00061744556
790,3.0859,0.007181299,0.0008192571
791,3.0898,0.006703494,0.00076474814
792,3.0938,0.005854374,0.0006678788
793,3.0977,0.007678345,0.0008759611
794,3.1016,0.00742373,0.00084691413
795,3.1055,0.0070276144,0.00080172444
796,3.1094,0.006636009,0.0007570493
797,3.1133,0.005894659,0.0006724746
798,3.1172,0.006877068,0.0007845498
799,3.1211,0.0060800286,0.0006936219
800,3.125,0.006066909,0.00069212524
801,3.1289,0.0052134125,0.0005947566
802,3.1328,0.006862822,0.0007829246
803,3.1367,0.006392591,0.0007292797
804,3.1406,0.007531379,0.0008591949
805,3.1445,0.0061061177,0.00069659826
806,3.1484,0.008843311,0.0010088629
807,3.1523,0.0067280727,0.0007675521
808,3.1562,0.00686541,0.0007832199
809,3.1602,0.00865415,0.000987283
810,3.1641,0.008408993,0.0009593149
811,3.168,0.006978828,0.0007961588
812,3.1719,0.0077440394,0.0008834557
813,3.1758,0.0073249,0.0008356394
814,3.1797,0.007552007,0.00086154824
815,3.1836,0.007354291,0.0008389924
816,3.1875,0.005744955,0.0006553961
817,3.1914,0.007073823,0.000806996
818,3.1953,0.008031921,0.00091629784
819,3.1992,0.007538605,0.0008600193
820,3.2031,0.007877563,0.00089868833
821,3.207,0.006299636,0.0007186752
822,3.2109,0.007233141,0.00082517136
823,3.2148,0.006673393,0.0007613141
824,3.2188,0.006569633,0.000749477
825,3.2227,0.0071561853,0.0008163921
826,3.2266,0.007703009,0.00087877485
827,3.2305,0.008178191,0.0009329846
828,3.2344,0.0075488705,0.00086119043
829,3.2383,0.007784884,0.0008881153
830,3.2422,0.008181466,0.00093335815
831,3.2461,0.007125385,0.0008128783
832,3.25,0.0066434224,0.00075789506
833,3.2539,0.006800029,0.00077576103
834,3.2578,0.0074585555,0.0008508871
835,3.2617,0.0059209345,0.0006754722
836,3.2656,0.0077377157,0.00088273425
837,3.2695,0.0062581333,0.0007139405
838,3.2734,0.0077443044,0.0008834859
839,3.2773,0.005757639,0.0006568431
840,3.2812,0.0055568996,0.0006339423
841,3.2852,0.0077629243,0.0008856101
842,3.2891,0.0068914774,0.00078619365
843,3.293,0.006774828,0.00077288604
844,3.2969,0.006969467,0.00079509086
845,3.3008,0.0071005407,0.00081004406
846,3.3047,0.007372426,0.00084106124
847,3.3086,0.0077945306,0.0008892158
848,3.3125,0.0061274525,0.00069903216
849,3.3164,0.0074666236,0.00085180753
850,3.3203,0.0089003155,0.0010153659
851,3.3242,0.0066055404,0.0007535734
852,3.3281,0.0070764367,0.0008072942
853,3.332,0.0053627198,0.00061178993
854,3.3359,0.007294856,0.0008322119
855,3.3398,0.0072573107,0.00082792866
856,3.3438,0.00600251,0.0006847785
857,3.3477,0.0065207975,0.0007439058
858,3.3516,0.0073288186,0.00083608646
859,3.3555,0.008071887,0.00092085724
860,3.3594,0.008173861,0.0009324905
861,3.3633,0.008338117,0.00095122925
862,3.3672,0.008601518,0.0009812786
863,3.3711,0.008770996,0.001000613
864,3.375,0.00877335,0.0010008815
865,3.3789,0.008962121,0.0010224169
866,3.3828,0.010463089,0.0011936503
867,3.3867,0.008553126,0.0009757579
868,3.3906,0.009427198,0.0010754738
869,3.3945,0.00747622,0.0008529023
870,3.3984,0.011447951,0.0013060054
871,3.4023,0.008527782,0.0009728666
872,3.4062,0.007183413,0.00081949827
873,3.4102,0.0076905037,0.0008773482
874,3.4141,0.006612025,0.0007543132
875,3.418,0.007474854,0.0008527465
876,3.4219,0.007749942,0.0008841291
877,3.4258,0.0074821752,0.0008535817
878,3.4297,0.008345314,0.0009520503
879,3.4336,0.006814532,0.0007774156
880,3.4375,0.006436773,0.0007343201
881,3.4414,0.0079602,0.00090811576
882,3.4453,0.009285463,0.0010593043
883,3.4492,0.0066896784,0.00076317205
884,3.4531,0.007346533,0.0008381073
885,3.457,0.006043632,0.00068946974
886,3.4609,0.007144356,0.0008150426
887,3.4648,0.0070364117,0.00080272806
888,3.4688,0.00700043,0.0007986232
889,3.4727,0.0072959284,0.0008323343
890,3.4766,0.0074564978,0.00085065234
891,3.4805,0.0077850986,0.00088813977
892,3.4844,0.008830001,0.0010073443
893,3.4883,0.007208635,0.00082237564
894,3.4922,0.0077434243,0.0008833855
895,3.4961,0.006557523,0.00074809545
896,3.5,0.007071802,0.00080676546
897,3.5039,0.0072123245,0.00082279654
898,3.5078,0.008253876,0.00094161887
899,3.5117,0.0068201106,0.000778052
900,3.5156,0.009167705,0.0010458702
901,3.5195,0.00692419,0.0007899256
902,3.5234,0.009464027,0.0010796754
903,3.5273,0.008406154,0.000958991
904,3.5312,0.0074631427,0.0008514104
905,3.5352,0.0079070525,0.00090205256
906,3.5391,0.007835762,0.00089391955
907,3.543,0.008150088,0.0009297785
908,3.5469,0.007865522,0.00089731463
909,3.5508,0.008285228,0.00094519556
910,3.5547,0.008931295,0.0010189002
911,3.5586,0.007827226,0.0008929458
912,3.5625,0.00711098,0.00081123493
913,3.5664,0.008767002,0.0010001573
914,3.5703,0.008576375,0.0009784102
915,3.5742,0.00766347,0.00087426417
916,3.5781,0.009384125,0.0010705598
917,3.582,0.007291235,0.0008317988
918,3.5859,0.010147068,0.001157598
919,3.5898,0.008791337,0.0010029335
920,3.5938,0.0069454503,0.000792351
921,3.5977,0.008470295,0.00096630835
922,3.6016,0.008273721,0.0009438828
923,3.6055,0.008286296,0.00094531744
924,3.6094,0.00871349,0.0009940526
925,3.6133,0.0072344705,0.000825323
926,3.6172,0.008983642,0.0010248721
927,3.6211,0.008467558,0.0009659961
928,3.625,0.007808991,0.00089086546
929,3.6289,0.007006302,0.0007992931
930,3.6328,0.0075535234,0.00086172123
931,3.6367,0.0077028517,0.00087875687
932,3.6406,0.00840647,0.00095902703
933,3.6445,0.0062082377,0.0007082483
934,3.6484,0.00805381,0.00091879495
935,3.6523,0.006847345,0.0007811589
936,3.6562,0.006129787,0.00069929846
937,3.6602,0.007981068,0.0009104964
938,3.6641,0.0074994834,0.0008555562
939,3.668,0.007211245,0.00082267344
940,3.6719,0.007842998,0.00089474506
941,3.6758,0.007207878,0.00082228926
942,3.6797,0.0079764,0.0009099638
943,3.6836,0.007891207,0.00090024486
944,3.6875,0.006688558,0.0007630442
945,3.6914,0.008476324,0.00096699625
946,3.6953,0.009228869,0.0010528481
947,3.6992,0.006238677,0.0007117209
948,3.7031,0.007930332,0.0009047083
949,3.707,0.006074023,0.0006929368
950,3.7109,0.008121209,0.00092648395
951,3.7148,0.007448061,0.0008496898
952,3.7188,0.0066087064,0.0007539346
953,3.7227,0.0076665473,0.0008746152
954,3.7266,0.0076974854,0.0008781447
955,3.7305,0.007363036,0.00083999
956,3.7344,0.008321389,0.00094932085
957,3.7383,0.00803117,0.0009162121
958,3.7422,0.0066457023,0.00075815513
959,3.7461,0.006759051,0.0007710862
960,3.75,0.007000603,0.0007986429
961,3.7539,0.0073762606,0.0008414987
962,3.7578,0.008553355,0.00097578403
963,3.7617,0.007362303,0.0008399064
964,3.7656,0.009295867,0.0010604913
965,3.7695,0.007503882,0.00085605803
966,3.7734,0.010720194,0.0012229815
967,3.7773,0.008715772,0.0009943129
968,3.7812,0.007398939,0.00084408594
969,3.7852,0.009563346,0.0010910059
970,3.7891,0.008379347,0.00095593283
971,3.793,0.006126496,0.0006989231
972,3.7969,0.008379837,0.0009559887
973,3.8008,0.006949317,0.0007927921
974,3.8047,0.007768373,0.0008862317
975,3.8086,0.007567747,0.0008633439
976,3.8125,0.0057086186,0.00065125077
977,3.8164,0.0068566455,0.00078222
978,3.8203,0.0069175367,0.00078916654
979,3.8242,0.0058061527,0.0006623776
980,3.8281,0.0068488554,0.00078133127
981,3.832,0.0053605135,0.0006115382
982,3.8359,0.006985204,0.00079688616
983,3.8398,0.006373467,0.00072709797
984,3.8438,0.006195034,0.000706742
985,3.8477,0.0067126793,0.000765796
986,3.8516,0.006741732,0.0007691104
987,3.8555,0.006201768,0.0007075102
988,3.8594,0.0075832647,0.00086511415
989,3.8633,0.0060185003,0.00068660267
990,3.8672,0.007459536,0.000850999
991,3.8711,0.0061205253,0.00069824187
992,3.875,0.0055871326,0.0006373914
993,3.8789,0.0063932594,0.00072935596
994,3.8828,0.0068118568,0.0007771104
995,3.8867,0.0059581096,0.0006797132
996,3.8906,0.0071830745,0.0008194597
997,3.8945,0.0064766617,0.00073887064
998,3.8984,0.007199921,0.0008213816
999,3.9023,0.005995561,0.0006839857
1000,3.9062,0.0054696435,0.000623988
1001,3.9102,0.0069269775,0.0007902436
1002,3.9141,0.00736103,0.0008397612
1003,3.918,0.0062907413,0.00071766047
1004,3.9219,0.0077347667,0.0008823978
1005,3.9258,0.0071349354,0.00081396784
1006,3.9297,0.0077227238,0.00088102394
1007,3.9336,0.0065978644,0.0007526977
1008,3.9375,0.0063536386,0.00072483596
1009,3.9414,0.007192842,0.000820574
1010,3.9453,0.0076301396,0.00087046175
1011,3.9492,0.006668946,0.00076080684
1012,3.9531,0.007035533,0.0008026278
1013,3.957,0.005856429,0.0006681133
1014,3.9609,0.0068067964,0.0007765331
1015,3.9648,0.0069965515,0.00079818076
1016,3.9688,0.006432658,0.00073385064
1017,3.9727,0.0064093843,0.0007311955
1018,3.9766,0.006546122,0.00074679486
1019,3.9805,0.0073252455,0.00083567883
1020,3.9844,0.007628435,0.0008702673
1021,3.9883,0.007025548,0.0008014887
1022,3.9922,0.008350353,0.0009526251
1023,3.9961,0.008068339,0.0009204524
1024,4.0,0.0077192527,0.00088062795
1025,4.0039,0.008189748,0.000934303
1026,4.0078,0.008248543,0.0009410105
1027,4.0117,0.007909655,0.00090234936
1028,4.0156,0.009458752,0.0010790736
1029,4.0195,0.007989164,0.00091142004
1030,4.0234,0.009162036,0.0010452236
1031,4.0273,0.009363151,0.0010681672
1032,4.0312,0.007842706,0.0008947117
1033,4.0352,0.00830748,0.00094773417
1034,4.0391,0.008723649,0.0009952115
1035,4.043,0.0069214194,0.0007896095
1036,4.0469,0.008184202,0.0009336703
1037,4.0508,0.00868895,0.000991253
1038,4.0547,0.0092444355,0.0010546239
1039,4.0586,0.008369934,0.00095485896
1040,4.0625,0.007265064,0.0008288132
1041,4.0664,0.008953095,0.0010213872
1042,4.0703,0.0108778635,0.0012409687
1043,4.0742,0.008680911,0.0009903358
1044,4.0781,0.0078615565,0.00089686224
1045,4.082,0.0068490077,0.0007813486
1046,4.0859,0.008638041,0.0009854452
1047,4.0898,0.0071468605,0.00081532827
1048,4.0938,0.007032877,0.0008023248
1049,4.0977,0.008305089,0.0009474613
1050,4.1016,0.0077976496,0.0008895716
1051,4.1055,0.008729383,0.0009958657
1052,4.1094,0.0101069305,0.001153019
1053,4.1133,0.008311403,0.00094818167
1054,4.1172,0.008866223,0.0010114766
1055,4.1211,0.006290652,0.0007176503
1056,4.125,0.006802672,0.0007760626
1057,4.1289,0.006581979,0.00075088546
1058,4.1328,0.0067171883,0.00076631043
1059,4.1367,0.006901328,0.00078731746
1060,4.1406,0.008303713,0.00094730436
1061,4.1445,0.006510041,0.00074267865
1062,4.1484,0.0077643315,0.00088577066
1063,4.1523,0.006668787,0.0007607887
1064,4.1562,0.0062611327,0.0007142827
1065,4.1602,0.007223521,0.00082407385
1066,4.1641,0.0069059236,0.00078784174
1067,4.168,0.007417418,0.00084619405
1068,4.1719,0.0073671653,0.0008404611
1069,4.1758,0.0075177173,0.0008576364
1070,4.1797,0.008015969,0.0009144779
1071,4.1836,0.008101028,0.0009241817
1072,4.1875,0.0068956856,0.00078667374
1073,4.1914,0.007925894,0.000904202
1074,4.1953,0.008242841,0.00094035995
1075,4.1992,0.006974058,0.0007956147
1076,4.2031,0.007460617,0.00085112225
1077,4.207,0.0059683113,0.000680877
1078,4.2109,0.009587109,0.0010937168
1079,4.2148,0.00803279,0.00091639697
1080,4.2188,0.0069139744,0.0007887602
1081,4.2227,0.007765743,0.00088593166
1082,4.2266,0.008006483,0.0009133958
1083,4.2305,0.0070898677,0.0008088264
1084,4.2344,0.009901828,0.0011296206
1085,4.2383,0.008913465,0.0010168661
1086,4.2422,0.008559384,0.00097647187
1087,4.2461,0.007518091,0.000857679
1088,4.25,0.007865661,0.00089733046
1089,4.2539,0.007874564,0.0008983462
1090,4.2578,0.007650322,0.00087276415
1091,4.2617,0.007071449,0.0008067252
1092,4.2656,0.0085775545,0.0009785447
1093,4.2695,0.006685465,0.0007626914
1094,4.2734,0.007455409,0.00085052813
1095,4.2773,0.006335682,0.0007227874
1096,4.2812,0.006375805,0.00072736474
1097,4.2852,0.007932835,0.00090499385
1098,4.2891,0.008020403,0.00091498374
1099,4.293,0.0077917175,0.0008888949
1100,4.2969,0.008990962,0.0010257071
1101,4.3008,0.007151681,0.0008158782
1102,4.3047,0.008473794,0.00096670754
1103,4.3086,0.008695643,0.0009920165
1104,4.3125,0.006587774,0.0007515466
1105,4.3164,0.0071218475,0.00081247475
1106,4.3203,0.009115012,0.001039859
1107,4.3242,0.0074487105,0.0008497639
1108,4.3281,0.00752482,0.0008584467
1109,4.332,0.006900874,0.00078726566
1110,4.3359,0.006977503,0.0007960077
1111,4.3398,0.006874926,0.00078430545
1112,4.3438,0.0060919006,0.00069497636
1113,4.3477,0.0073110326,0.0008340574
1114,4.3516,0.0063840523,0.0007283056
1115,4.3555,0.0068836673,0.00078530266
1116,4.3594,0.0060479343,0.00068996055
1117,4.3633,0.006148431,0.0007014254
1118,4.3672,0.0062099476,0.0007084434
1119,4.3711,0.0052282233,0.0005964463
1120,4.375,0.006538162,0.00074588676
1121,4.3789,0.006163773,0.00070317567
1122,4.3828,0.007246772,0.0008267264
1123,4.3867,0.0068729203,0.00078407663
1124,4.3906,0.008040526,0.00091727945
1125,4.3945,0.0065141367,0.0007431459
1126,4.3984,0.0076056835,0.00086767174
1127,4.4023,0.00704411,0.0008036063
1128,4.4062,0.0062564625,0.0007137499
1129,4.4102,0.007817954,0.000891888
1130,4.4141,0.007232288,0.00082507404
1131,4.418,0.0075300587,0.0008590443
1132,4.4219,0.0066243424,0.0007557184
1133,4.4258,0.007746369,0.00088372146
1134,4.4297,0.009455464,0.0010786984
1135,4.4336,0.008607082,0.0009819133
1136,4.4375,0.0077972445,0.0008895254
1137,4.4414,0.008280562,0.0009446633
1138,4.4453,0.008671339,0.0009892439
1139,4.4492,0.0068385378,0.0007801542
1140,4.4531,0.00688117,0.0007850178
1141,4.457,0.006206076,0.0007080017
1142,4.4609,0.008363984,0.00095418014
1143,4.4648,0.0075745056,0.0008641149
1144,4.4688,0.006235972,0.0007114123
1145,4.4727,0.006841522,0.00078049465
1146,4.4766,0.0072212117,0.0008238104
1147,4.4805,0.007748947,0.0008840155
1148,4.4844,0.009371779,0.0010691514
1149,4.4883,0.009119003,0.0010403143
1150,4.4922,0.008487181,0.00096823473
1151,4.4961,0.007488422,0.00085429434
1152,4.5,0.007251391,0.0008272534
1153,4.5039,0.007157613,0.00081655494
1154,4.5078,0.007683301,0.0008765265
1155,4.5117,0.008288836,0.0009456072
1156,4.5156,0.010440276,0.0011910478
1157,4.5195,0.0075340676,0.00085950166
1158,4.5234,0.0082486225,0.0009410195
1159,4.5273,0.0072885575,0.00083149335
1160,4.5312,0.0069856034,0.00079693174
1161,4.5352,0.0073632523,0.0008400147
1162,4.5391,0.0077169267,0.0008803626
1163,4.543,0.0067457403,0.0007695677
1164,4.5469,0.0066188094,0.0007550872
1165,4.5508,0.006846218,0.0007810304
1166,4.5547,0.0069030896,0.0007875184
1167,4.5586,0.006435181,0.0007341385
1168,4.5625,0.0065464894,0.00074683677
1169,4.5664,0.007840552,0.00089446607
1170,4.5703,0.008300676,0.0009469579
1171,4.5742,0.007079396,0.0008076318
1172,4.5781,0.0076259524,0.00086998404
1173,4.582,0.0060262736,0.00068748946
1174,4.5859,0.007121099,0.00081238936
1175,4.5898,0.007112344,0.0008113906
1176,4.5938,0.006435254,0.0007341468
1177,4.5977,0.007140312,0.00081458123
1178,4.6016,0.007754056,0.00088459835
1179,4.6055,0.0074917255,0.0008546712
1180,4.6094,0.006757496,0.0007709088
1181,4.6133,0.0057681035,0.0006580369
1182,4.6172,0.0064508175,0.0007359223
1183,4.6211,0.0063629304,0.000725896
1184,4.625,0.007435597,0.0008482679
1185,4.6289,0.0062386915,0.00071172253
1186,4.6328,0.007083927,0.0008081487
1187,4.6367,0.006149536,0.0007015515
1188,4.6406,0.007116678,0.00081188505
1189,4.6445,0.0065947305,0.0007523402
1190,4.6484,0.006926286,0.0007901647
1191,4.6523,0.0057378365,0.000654584
1192,4.6562,0.005289706,0.00060346036
1193,4.6602,0.005520594,0.0006298005
1194,4.6641,0.006013937,0.00068608206
1195,4.668,0.005438127,0.00062039256
1196,4.6719,0.005890927,0.00067204883
1197,4.6758,0.005303649,0.000605051
1198,4.6797,0.005598625,0.0006387025
1199,4.6836,0.0055801603,0.00063659594
1200,4.6875,0.0051416266,0.00058656716
1201,4.6914,0.005906323,0.00067380525
1202,4.6953,0.0065293717,0.0007448839
1203,4.6992,0.004644725,0.00052987965
1204,4.7031,0.005212651,0.0005946698
1205,4.707,0.0041781026,0.00047664638
1206,4.7109,0.005183768,0.00059137476
1207,4.7148,0.0050292164,0.0005737432
1208,4.7188,0.0041206703,0.00047009438
1209,4.7227,0.004854644,0.0005538276
1210,4.7266,0.005410149,0.00061720074
1211,4.7305,0.004987799,0.0005690182
1212,4.7344,0.0054400596,0.000620613
1213,4.7383,0.004856205,0.0005540057
1214,4.7422,0.004974636,0.0005675165
1215,4.7461,0.004627596,0.0005279255
1216,4.75,0.005672665,0.00064714905
1217,4.7539,0.005210032,0.000594371
1218,4.7578,0.0052450025,0.0005983605
1219,4.7617,0.005611097,0.0006401253
1220,4.7656,0.005389366,0.00061482977
1221,4.7695,0.0050138356,0.0005719885
1222,4.7734,0.005716014,0.00065209443
1223,4.7773,0.0059828237,0.0006825326
1224,4.7812,0.0058095725,0.0006627678
1225,4.7852,0.0054946523,0.00062684104
1226,4.7891,0.005914217,0.00067470584
1227,4.793,0.005612478,0.0006402829
1228,4.7969,0.005789627,0.00066049234
1229,4.8008,0.006365646,0.00072620576
1230,4.8047,0.0073928814,0.00084339484
1231,4.8086,0.0072504873,0.00082715024
1232,4.8125,0.005043067,0.0005753233
1233,4.8164,0.0050648456,0.00057780783
1234,4.8203,0.006603973,0.00075339456
1235,4.8242,0.005437596,0.0006203319
1236,4.8281,0.005603616,0.00063927186
1237,4.832,0.005590033,0.00063772226
1238,4.8359,0.0058725495,0.0006699523
1239,4.8398,0.0053896126,0.0006148579
1240,4.8438,0.0051897573,0.000592058
1241,4.8477,0.0051334994,0.00058563997
1242,4.8516,0.0048470437,0.00055296056
1243,4.8555,0.0045613875,0.0005203723
1244,4.8594,0.004087461,0.00046630582
1245,4.8633,0.004101066,0.0004678579
1246,4.8672,0.0048246975,0.00055041123
1247,4.8711,0.0041571963,0.00047426135
1248,4.875,0.003998513,0.00045615842
1249,4.8789,0.0044793817,0.00051101693
1250,4.8828,0.004257647,0.00048572096
1251,4.8867,0.0040454967,0.00046151844
1252,4.8906,0.0042376453,0.00048343913
1253,4.8945,0.0033462122,0.00038174266
1254,4.8984,0.0047926195,0.0005467517
1255,4.9023,0.004096667,0.00046735603
1256,4.9062,0.004004969,0.00045689492
1257,4.9102,0.0037333884,0.0004259125
1258,4.9141,0.004225488,0.0004820522
1259,4.918,0.0033767363,0.0003852249
1260,4.9219,0.003566207,0.0004068401
1261,4.9258,0.0038441115,0.000438544
1262,4.9297,0.0034775233,0.0003967229
1263,4.9336,0.004085528,0.0004660853
1264,4.9375,0.003848917,0.00043909225
1265,4.9414,0.0039442373,0.00044996655
1266,4.9453,0.0045365337,0.00051753694
1267,4.9492,0.0036541796,0.0004168762
1268,4.9531,0.0036474501,0.0004161085
1269,4.957,0.0037940259,0.00043283013
1270,4.9609,0.0031486764,0.00035920736
1271,4.9648,0.00338841,0.00038655667
1272,4.9688,0.0031849702,0.00036334785
1273,4.9727,0.003202313,0.00036532636
1274,4.9766,0.003043781,0.00034724068
1275,4.9805,0.001936502,0.00022092008
1276,4.9844,0.0020283998,0.00023140396
1277,4.9883,0.0020801695,0.00023730994
1278,4.9922,0.0017487076,0.0001994961
1279,4.9961,0.0019101419,0.00021791285
